NCFormat,IPCC_code,IPCC_name,SourceName,CRF,Old_SG_name,CCP_category,Pollutant,EmissionYear,Emmisions (MtCO2e)
Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2018,0.009165022
Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2019,0.009178636
Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2020,0.009121482
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,BaseYear,0.00135117
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1990,0.00135117
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1995,0.00167236
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1998,0.001081751
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1999,0.0010751
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2000,0.000881628
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2001,0.00082642
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2002,0.0008654
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2003,0.001323873
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2004,0.001258745
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2005,0.000359669
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2006,0.000465139
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2007,0.000423861
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2008,0.000263351
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2009,0.000281559
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2010,0.000379963
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2011,0.000370664
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2012,0.000281915
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2013,0.0002838
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2014,0.000274697
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2015,0.000272107
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2016,0.000270804
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2017,0.000277605
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2018,0.000274607
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2019,0.000273698
Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2020,0.000272194
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,BaseYear,0.591581005
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,0.591581005
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,0.563240959
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,0.551624756
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,0.551498354
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,0.536528615
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,0.524062911
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,0.540019185
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,0.547572822
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,0.542696184
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,0.513182849
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,0.517735886
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,0.517424895
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,0.495985636
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,0.48256966
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,0.483393954
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,0.477946904
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,0.481640077
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,0.477431285
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,0.498245164
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,0.513385045
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,0.508187378
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,0.506908672
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,0.513986333
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,0.525679682
Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,0.526149359
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,BaseYear,2.472880179
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,2.472880179
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,2.50684387
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,2.580678781
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,2.534071084
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,2.535234437
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,2.391486134
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,2.424323429
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,2.44036508
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,2.464537669
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,2.592176343
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,2.533170934
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,2.524867052
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,2.432344029
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,2.401009316
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,2.433333878
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,2.391743163
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,2.354896237
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,2.283765685
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,2.291560685
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,2.303787574
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,2.283257542
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,2.227708414
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,2.171508353
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,2.130730725
Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,2.111307615
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,BaseYear,1.219548506
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,1.219548506
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,1.18605333
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,1.226827776
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,1.225471323
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,1.191046494
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,1.096241858
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,1.077070932
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,1.077285396
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,1.077656067
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,1.071150755
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,0.980751362
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,1.016481664
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,0.931522865
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,0.937236822
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,0.889469748
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,0.941067049
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,0.925181413
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,0.857667542
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,0.892253653
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,0.917481605
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,0.904290821
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,0.924072469
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,0.876266602
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,0.922818096
Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,0.936234297
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,BaseYear,0.016940888
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,0.016940888
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,0.020930513
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,0.025128938
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,0.020573925
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,0.02092875
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,0.022367175
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,0.01973535
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,0.0183096
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,0.0176139
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,0.01758795
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,0.017389688
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,0.017125088
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,0.016346363
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,0.014851725
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,0.015401325
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,0.014624813
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,0.013628963
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,0.01154385
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,0.011861175
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,0.01191555
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,0.012382725
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,0.012219038
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,0.0118776
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,0.011972438
Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,0.012675038
