,ncformat,ipcc_code,ipcc_name,sourcename,crf,old_sg_name,ccp_category,pollutant,emission_year,mt_co2e,base_level
12660,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,1990,0.063735401,0.000460905
12661,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,1995,0.050552143,0.000460905
12662,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,1998,0.052549341,0.000460905
12663,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,1999,0.028445627,0.000460905
12664,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2000,0.021808874,0.000460905
12665,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2001,0.02589231,0.000460905
12666,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2002,0.003757916,0.000460905
12667,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2003,0.0,0.000460905
12668,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2004,0.0,0.000460905
12669,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2005,0.0,0.000460905
12670,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2006,0.0,0.000460905
12671,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2007,0.0,0.000460905
12672,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2008,0.0,0.000460905
12673,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2009,0.0,0.000460905
12674,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2010,0.0,0.000460905
12675,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2011,0.0,0.000460905
12676,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2012,0.0,0.000460905
12677,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2013,0.0,0.000460905
12678,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2014,0.0,0.000460905
12679,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2015,0.0,0.000460905
12680,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2016,0.0,0.000460905
12681,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2017,0.0,0.000460905
12682,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2018,0.0,0.000460905
12683,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2019,0.0,0.000460905
12684,Energy Supply,1B1a1ii,1B1ai_Underground_mines:Post-mining_activities,Coal storage and transport,Energy,Energy Supply,Industry,CH4,2020,0.0,0.000460905
12686,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,1990,0.129916615,0.000460905
12687,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,1995,0.111155561,0.000460905
12688,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,1998,0.097326805,0.000460905
12689,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,1999,0.11090612,0.000460905
12690,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2000,0.097804503,0.000460905
12691,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2001,0.101247684,0.000460905
12692,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2002,0.097658492,0.000460905
12693,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2003,0.09710913,0.000460905
12694,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2004,0.099364374,0.000460905
12695,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2005,0.100520017,0.000460905
12696,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2006,0.095424268,0.000460905
12697,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2007,0.091347958,0.000460905
12698,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2008,0.08916989,0.000460905
12699,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2009,0.089691736,0.000460905
12700,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2010,0.088227987,0.000460905
12701,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2011,0.085753211,0.000460905
12702,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2012,0.082025489,0.000460905
12703,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2013,0.076913285,0.000460905
12704,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2014,0.075249377,0.000460905
12705,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2015,0.073429332,0.000460905
12706,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2016,0.074686815,0.000460905
12707,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2017,0.073987877,0.000460905
12708,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2018,0.073138819,0.000460905
12709,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2019,0.068825801,0.000460905
12710,Energy Supply,1B1a1iii,1B1ai_Underground_mines:Abandoned,Closed Coal Mines,Energy,Energy Supply,Industry,CH4,2020,0.063858096,0.000460905
12712,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,1990,0.043926479,0.000460905
12713,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,1995,0.052722824,0.000460905
12714,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,1998,0.062749394,0.000460905
12715,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,1999,0.077112367,0.000460905
12716,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2000,0.074357435,0.000460905
12717,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2001,0.084148778,0.000460905
12718,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2002,0.075831392,0.000460905
12719,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2003,0.072922964,0.000460905
12720,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2004,0.080126295,0.000460905
12721,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2005,0.082299141,0.000460905
12722,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2006,0.068464508,0.000460905
12723,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2007,0.065695527,0.000460905
12724,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2008,0.060662759,0.000460905
12725,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2009,0.064630492,0.000460905
12726,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2010,0.063544592,0.000460905
12727,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2011,0.058689345,0.000460905
12728,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2012,0.050936629,0.000460905
12729,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2013,0.030037651,0.000460905
12730,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2014,0.026821949,0.000460905
12731,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2015,0.013923813,0.000460905
12732,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2016,0.008838405,0.000460905
12733,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2017,0.008675678,0.000460905
12734,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2018,0.007632537,0.000460905
12735,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2019,0.00453152,0.000460905
12736,Energy Supply,1B1a2i,1B1aii_Surface_mines:Mining_activities,Open-cast coal,Energy,Energy Supply,Industry,CH4,2020,0.001769602,0.000460905
12738,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,1990,0.0,0.000460905
12739,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,1995,0.00024569,0.000460905
12740,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,1998,0.00029865,0.000460905
12741,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,1999,0.000287303,0.000460905
12742,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2000,0.000276689,0.000460905
12743,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2001,0.000279619,0.000460905
12744,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2002,0.000279912,0.000460905
12745,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2003,0.00028032,0.000460905
12746,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2004,0.000284128,0.000460905
12747,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2005,0.000284189,0.000460905
12748,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2006,0.00028758,0.000460905
12749,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2007,0.000285173,0.000460905
12750,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2008,0.000288231,0.000460905
12751,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2009,0.000293694,0.000460905
12752,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2010,0.000285671,0.000460905
12753,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2011,0.000285907,0.000460905
12754,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2012,0.000285505,0.000460905
12755,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2013,0.000287601,0.000460905
12756,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2014,0.000287517,0.000460905
12757,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2015,0.000282197,0.000460905
12758,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2016,0.000276969,0.000460905
12759,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2017,0.000275864,0.000460905
12760,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2018,0.000274583,0.000460905
12761,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2019,0.000274583,0.000460905
12762,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Charcoal production,Energy,Energy Supply,Industry,CH4,2020,0.000274583,0.000460905
12764,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,1990,0.001683714,0.000460905
12765,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,1995,0.0,0.000460905
12766,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,1998,0.0,0.000460905
12767,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,1999,0.0,0.000460905
12768,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2000,0.0,0.000460905
12769,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2001,0.0,0.000460905
12770,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2002,0.0,0.000460905
12771,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2003,0.0,0.000460905
12772,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2004,0.0,0.000460905
12773,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2005,0.0,0.000460905
12774,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2006,0.0,0.000460905
12775,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2007,0.0,0.000460905
12776,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2008,0.0,0.000460905
12777,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2009,0.0,0.000460905
12778,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2010,0.0,0.000460905
12779,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2011,0.0,0.000460905
12780,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2012,0.0,0.000460905
12781,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2013,0.0,0.000460905
12782,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2014,0.0,0.000460905
12783,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2015,0.0,0.000460905
12784,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2016,0.0,0.000460905
12785,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2017,0.0,0.000460905
12786,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2018,0.0,0.000460905
12787,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2019,0.0,0.000460905
12788,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Coke production,Energy,Energy Supply,Industry,CH4,2020,0.0,0.000460905
12790,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,1990,8.65643e-06,0.000460905
12791,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,1995,0.0,0.000460905
12792,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,1998,0.0,0.000460905
12793,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,1999,0.0,0.000460905
12794,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2000,0.0,0.000460905
12795,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2001,0.0,0.000460905
12796,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2002,0.0,0.000460905
12797,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2003,0.0,0.000460905
12798,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2004,0.0,0.000460905
12799,Energy Supply,1B1b,1B1b_Solid_Fuel_Transformation,Iron and steel - flaring,Energy,Energy Supply,Industry,CH4,2005,0.0,0.000460905
